"IdSensore","NomeTipoSensore","UnitaMisura","Idstazione","NomeStazione","Quota","Provincia","Comune","Storico","DataStart","DataStop","Utm_Nord","UTM_Est","lat","lng","Location"
"20465","BlackCarbon","µg/m³","548","Milano v.Senato","118","MI","Milano","N","12/03/2020",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"5564","Biossido di Azoto","µg/m³","561","Como v.Cattaneo","202","CO","Como","N","17/02/1991",,"5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"12640","Piombo","ng/m³","548","Milano v.Senato","118","MI","Milano","N","09/07/2008",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"10491","PM10 (SM2005)","µg/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","31/03/2009",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"6837","Biossido di Azoto","µg/m³","658","Manerbio v.Solferino","66","BS","Manerbio","S","28/08/1992","03/03/2015","5022465","589673","45.34995906","10.14475383","POINT (10.14475383 45.34995906)"
"6942","PM10 (SM2005)","µg/m³","628","Cremona p.zza Libertà","61","CR","Cremona","S","05/06/1996","04/04/2006","4998730","581171","45.13738208","10.03237064","POINT (10.03237064 45.13738208)"
"5627","Biossido di Zolfo","µg/m³","505","Legnano v.Diaz","199","MI","Legnano","S","20/11/1973","08/02/2011","5049180","493668","45.595389","8.922039","POINT (8.922039 45.595389)"
"6366","Ossidi di Azoto","µg/m³","528","Milano Verziere","116","MI","Milano","N","24/11/1988",,"5034443","515270","45.46334886","9.19532511","POINT (9.19532511 45.46334886)"
"5686","Biossido di Zolfo","µg/m³","575","Nibionno v.della Chiesa","310","LC","Nibionno","S","17/02/1991","10/06/2003","5066429","520613","45.75111892","9.26502439","POINT (9.26502439 45.75111892)"
"20826","Ozono","µg/m³","9157","Erba - Buccinigo","335","CO","Erba","N","15/05/2025",,"5072335","516241","45.80439096","9.20901588","POINT (9.20901588 45.80439096)"
"6905","PM10 (SM2005)","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","13/02/1998","11/06/2007","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"9882","Ozono","µg/m³","674","Monza v.Machiavelli","162","MB","Monza","N","21/10/2005",,"5047450","521343","45.574117","9.263808","POINT (9.263808 45.574117)"
"10041","Ozono","µg/m³","687","Ferno v.Di Dio","215","VA","Ferno","N","06/11/2006",,"5051773","481053","45.61924753","8.75697656","POINT (8.75697656 45.61924753)"
"6620","Particolato Totale Sospeso","µg/m³","577","Calolziocorte c.so Dante","215","LC","Calolziocorte","S","01/06/1993","08/03/2000","5072149","533373","45.80210114","9.42947022","POINT (9.42947022 45.80210114)"
"5715","Ozono","µg/m³","505","Legnano v.Diaz","199","MI","Legnano","S","11/01/1990","01/01/2018","5049180","493668","45.595389","8.922039","POINT (8.922039 45.595389)"
"6871","Biossido di Azoto","µg/m³","663","Mantova v.Ariosto","18","MN","Mantova","N","01/01/2003",,"5000669","641770","45.14526864","10.80333489","POINT (10.80333489 45.14526864)"
"10349","Particelle sospese PM2.5","µg/m³","527","Castano Primo v. Olimpiadi","175","MI","Castano Primo","S","03/03/2007","01/01/2017","5043625","482522","45.54594739","8.77611","POINT (8.77611 45.54594739)"
"6618","Particolato Totale Sospeso","µg/m³","588","Tavernola Bergamasca v.Riva di Sotto","191","BG","Tavernola Bergamasca","S","08/08/1990","30/03/2004","5063058","581311","45.71630489","10.04477436","POINT (10.04477436 45.71630489)"
"12584","PM10 (SM2005)","µg/m³","627","Cremona P.zza Cadorna","39","CR","Cremona","N","01/01/2012",,"4998110","579872","45.13195042","10.01574064","POINT (10.01574064 45.13195042)"
"6665","Ozono","µg/m³","565","Cantù v.Meucci","369","CO","Cantù","N","17/01/2005",,"5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"5789","Monossido di Carbonio","mg/m³","591","Seriate v. Garibaldi","256","BG","Seriate","S","31/10/1991","13/09/2011","5059449","555672","45.68636206","9.71495853","POINT (9.71495853 45.68636206)"
"20041","Ozono","µg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","13/12/2013",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"10300","Monossido di Carbonio","mg/m³","660","Ospitaletto v. XXV aprile","155","BS","Ospitaletto","S","02/08/2007","30/07/2018","5044985","584681","45.55325867","10.08492175","POINT (10.08492175 45.55325867)"
"6630","Particolato Totale Sospeso","µg/m³","602","Melegnano v.Predabissi","83","MI","Melegnano","S","13/01/2000","01/01/2011","5022361","525789","45.35428881","9.32924395","POINT (9.32924395 45.35428881)"
"6918","PM10 (SM2005)","µg/m³","560","Varese v.Copelli","383","VA","Varese","N","17/07/2003",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"6767","Ozono","µg/m³","649","Brescia v.Broletto","149","BS","Brescia","S","01/01/1983","27/02/2004","5043674","595467","45.54006456","10.22281989","POINT (10.22281989 45.54006456)"
"6856","Ossidi di Azoto","µg/m³","660","Ospitaletto v. XXV aprile","155","BS","Ospitaletto","S","01/01/1990","30/07/2018","5044985","584681","45.55325867","10.08492175","POINT (10.08492175 45.55325867)"
"5675","Biossido di Zolfo","µg/m³","565","Cantù v.Meucci","369","CO","Cantù","S","01/10/1993","05/08/1997","5064150","509783","45.73083728","9.12573936","POINT (9.12573936 45.73083728)"
"5809","Monossido di Carbonio","mg/m³","600","Lodi v.Vignati","80","LO","Lodi","N","30/12/1999",,"5017060","538042","45.30601628","9.48527511","POINT (9.48527511 45.30601628)"
"17037","Benzo(a)pirene","ng/m³","583","Bergamo v.Meucci","249","BG","Bergamo","N","14/01/2012",,"5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"10326","Biossido di Azoto","µg/m³","708","Parona v. della Miseria","112","PV","Parona","N","01/10/2007",,"5014300","480733","45.28194289","8.75433614","POINT (8.75433614 45.28194289)"
"6268","Ossidi di Azoto","µg/m³","600","Lodi v.Vignati","80","LO","Lodi","N","30/12/1999",,"5017060","538042","45.30601628","9.48527511","POINT (9.48527511 45.30601628)"
"6879","Monossido di Carbonio","mg/m³","664","Mantova p.zza Gramsci","18","MN","Mantova","N","11/06/2004",,"5001351","640031","45.15175186","10.78141717","POINT (10.78141717 45.15175186)"
"6720","Ossidi di Azoto","µg/m³","644","Vigevano v.Petrarca","107","PV","Vigevano","S","24/01/2004","02/02/2012","5019220","489053","45.32640825","8.86031156","POINT (8.86031156 45.32640825)"
"5835","Monossido di Carbonio","mg/m³","504","Sesto San Giovanni v. Cesare da Sesto","139","MI","Sesto San Giovanni","N","29/04/1990",,"5042386","518435","45.53476819","9.23610903","POINT (9.23610903 45.53476819)"
"12028","PM10 (SM2005)","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","04/02/2011",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"9961","PM10 (SM2005)","µg/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","01/01/2006",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"5552","Biossido di Azoto","µg/m³","549","Milano P.zza Abbiategrasso","111","MI","Milano","S","20/05/1995","30/07/2018","5030980","514247","45.43220019","9.18215183","POINT (9.18215183 45.43220019)"
"5664","Biossido di Zolfo","µg/m³","612","Filago v.Fermi","176","BG","Filago","S","17/07/1992",,"5052474","543382","45.62446461","9.55651564","POINT (9.55651564 45.62446461)"
"5650","Biossido di Zolfo","µg/m³","503","Milano P.zza Zavattari","122","MI","Milano","S","12/01/1968","14/12/2010","5035847","511082","45.47606529","9.14178666","POINT (9.14178666 45.47606529)"
"12597","Cadmio","ng/m³","609","Casirate d'Adda v. Cimitero","108","BG","Casirate d'Adda","N","24/04/2008",,"5038450","543458","45.49822794","9.55624181","POINT (9.55624181 45.49822794)"
"6232","Ossidi di Azoto","µg/m³","561","Como v.Cattaneo","202","CO","Como","N","01/01/1991",,"5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"6927","PM10 (SM2005)","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","N","12/05/2000",,"5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"9859","Monossido di Carbonio","mg/m³","673","Voghera v.Pozzoni","90","PV","Voghera","N","05/07/2005",,"4982900","500665","44.99955481","9.00844961","POINT (9.00844961 44.99955481)"
"5555","Biossido di Azoto","µg/m³","552","Varese v.Vidoletti","425","VA","Varese","N","24/12/1991",,"5075945","484773","45.83690178","8.80393513","POINT (8.80393513 45.83690178)"
